comunidad|provincia|municipio|partido|votos|porcentaje
andalucia|almeria|Laroya|SUMAR|3|3.44
andalucia|almeria|Laroya|PODEMOS|0|0
andalucia|almeria|Las Tres Villas|FO|0|0
andalucia|almeria|Las Tres Villas|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|9|3.84
andalucia|almeria|Las Tres Villas|IZQESP|0|0
andalucia|almeria|Las Tres Villas|PP|83|35.47
andalucia|almeria|Las Tres Villas|PSOE|99|42.3
andalucia|almeria|Las Tres Villas|VOX|33|14.1
andalucia|almeria|Las Tres Villas|SUMAR|1|0.42
andalucia|almeria|Las Tres Villas|PODEMOS|3|1.28
andalucia|almeria|Láujar de Andarax|FO|1|0.14
andalucia|almeria|Láujar de Andarax|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|14|2.05
andalucia|almeria|Láujar de Andarax|IZQESP|0|0
andalucia|almeria|Láujar de Andarax|PP|348|51.02
andalucia|almeria|Láujar de Andarax|PSOE|201|29.47
andalucia|almeria|Láujar de Andarax|VOX|71|10.41
andalucia|almeria|Láujar de Andarax|SUMAR|27|3.95
andalucia|almeria|Láujar de Andarax|PODEMOS|6|0.87
andalucia|almeria|Líjar|FO|1|0.68
andalucia|almeria|Líjar|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|4|2.72
andalucia|almeria|Líjar|IZQESP|0|0
andalucia|almeria|Líjar|PP|44|29.93
andalucia|almeria|Líjar|PSOE|62|42.17
andalucia|almeria|Líjar|VOX|20|13.6
andalucia|almeria|Líjar|SUMAR|6|4.08
andalucia|almeria|Líjar|PODEMOS|4|2.72
andalucia|almeria|Los Gallardos|FO|0|0
andalucia|almeria|Los Gallardos|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|35|5.18
andalucia|almeria|Los Gallardos|IZQESP|2|0.29
andalucia|almeria|Los Gallardos|PP|253|37.48
andalucia|almeria|Los Gallardos|PSOE|216|32
andalucia|almeria|Los Gallardos|VOX|106|15.7
andalucia|almeria|Los Gallardos|SUMAR|18|2.66
andalucia|almeria|Los Gallardos|PODEMOS|22|3.25
andalucia|almeria|Lubrín|FO|0|0
andalucia|almeria|Lubrín|AGRUPACIÓN DE ELECTORES SE ACABÓ LA FIESTA|13|2.74
andalucia|almeria|Lubrín|IZQESP|1|0.21
